entity_id,name,url_key,is_active,parent_id,path,level,description
273,Woodwind Instruments,woodwind-instruments,1,237,1/158/237/273,3,
274,Bagpipes,bagpipes-for-sale,1,273,1/158/237/273/274,4,
275,Flutes,flutes-instruments-for-sale,1,273,1/158/237/273/275,4,
276,Lyre Harp,lyre-harp-for-sale,1,273,1/158/237/273/276,4,
277,Kilt Brooches,kilt-brooches,1,148,1/52/148/277,3,
278,Tartan Sashes,tartan-sashes,1,148,1/52/148/278,3,
279,Casual Kilt Outfits,casual-kilt-outfits,1,227,1/158/227/279,3,
280,Kilt Sets,kilt-sets,1,227,1/158/227/280,3,
281,Irish Kilt,irish-kilt,1,10,1/3/9/10/281,4,"<style>#html-body [data-pb-style=AJO4XE6]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""AJO4XE6""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>The Irish kilt doesn’t just fit the body; it connects you to the soul of Ireland. Many kilts today copy Scottish patterns and lose the quiet strength that defines Irish design. At The Utility Kilt™, we bring that spirit back with care and craftsmanship. We craft men’s Irish kilt in solid tones, woven from soft wool, and finished by hand to hold the warmth of the Island of Ireland.</p></div></div></div>"
282,Irish Kilt,irish-kilt,1,154,1/52/207/154/282,4,"<div data-content-type=""html"" data-appearance=""default"" data-element=""main"">&lt;p&gt;&lt;span style=""font-weight: 400;""&gt;Irish kilts are a pride symbol for the people belonging to Ireland. It’s part of their tradition and culture as the Scottish have. The only thing that makes them different from Scottish clothing is their pattern. Clans can be identified by the Scottish tartan patterns, each clan has its own tartan. Some tartans are universal and can be worn by anyone. Whereas the Irish Kilts represent the counties of Ireland. These kilts are made of acrylic wool that makes it comfortable for any occasion. Irish kilts can be worn in any event or even in the daily routine.&lt;/span&gt;&lt;/p&gt;
&lt;p&gt;&lt;span style=""font-weight: 400;""&gt;Irish Kilts are a good choice for those who remember the sacrifice of the Highlands. They fought for the nation and gave their lives. Irish Kilts can be worn at national events or cultural events. Pleated design on the back makes it comfortable while travelling or sitting for a longer time. Plain apron on the front gives a nice look, and rough edges on the side make it more classic. To make fastening easy leather straps are given on the both sides that gives a choice to adjust the kilt according to your perfect size.&amp;nbsp;&lt;/span&gt;&lt;/p&gt;
&lt;p&gt;&lt;span style=""font-weight: 400;""&gt;At &lt;a title=""UtilityKiltUK"" href=""https://utilitykilt.co.uk""&gt;UtilityKiltUK&lt;/a&gt; we have a variation of Irish Kilts that can be an option for your next events. Wear the kilts with pride and confidence. We believe in quality and make kilts for customers with premium fabric. Select your perfect size and make an order. We will deliver it in time so you never miss your event.&amp;nbsp;&lt;/span&gt;&lt;/p&gt;
&lt;p&gt;&lt;span style=""font-weight: 400;""&gt;For any queries related to the purchase process use our chat option, we will try to solve it there. If you still have an issue email at &lt;/span&gt;&lt;strong&gt;&lt;a title=""support@utilitykilt.co.uk"" href=""mailto:support@utilitykilt.co.uk""&gt;support@utilitykilt.co.uk&lt;/a&gt;&lt;/strong&gt;&lt;span style=""font-weight: 400;""&gt;. One our representative will contact you and try to resolve the issue&lt;/span&gt;&lt;/p&gt;</div>"
283,Tartan Fabrics ,tartan-fabrics,1,148,1/52/148/283,3,
284,Tartan Plaid Fabrics,tartan-plaid-fabrics,1,48,1/3/48/284,3,"<style>#html-body [data-pb-style=W9X7KO2]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""W9X7KO2""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>The Utility Kilt™ gives you the freedom to buy your preferred plaid tartan fabric by the meter to create your own Highland look. We offer 16oz Scottish fabric made from acrylic wool in vibrant colors that fall nicely and work best for your range of custom use.</p></div></div></div>"
285,Tartan Plaid Fabrics,tartan-plaid-fabrics,1,162,1/157/162/285,3,<p>Tartan Plaid Fabrics</p>
286,Tartan Plaid Fabrics,tartan-plaid-fabrics,1,237,1/158/237/286,3,<p>Tartan Plaid Fabrics</p>
287,Ladies Leather Skirt,ladies-leather-skirt,1,59,1/52/207/59/287,4,"<div data-content-type=""html"" data-appearance=""default"" data-element=""main"">&lt;p&gt;Ladies Leather Skirt specially designed for ladies. Leather mini skirt perfect for those looking quality Skirt in affordable price. Order your Skirt&lt;/p&gt;</div>"
288,Tartan Pants,mens-tartan-pants,1,48,1/3/48/288,3,"<style>#html-body [data-pb-style=E0D697I]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""E0D697I""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>Many men want to wear their heritage into daily life but not everyone is comfortable wearing kilt everyday. That is why Tartan Pants offers everyday look with the identity of traditional tartan without the formality of the kilt. The Utility Kilt™ makes tartan pants which combine clean pattern with proper fitting and authentic style through selection of high-quality materials. If you’re looking for a practical way to bring Scottish tradition into your wardrobe, this collection is a great place to start.</p></div></div></div>"
289,Tartan Trousers,mens-tartan-trousers,1,148,1/52/148/289,3,
290,Tartan Pants,mens-tartan-pants,1,162,1/157/162/290,3,
291,Tartan Trousers,mens-tartan-trousers,1,237,1/158/237/291,3,
293,Sgian Dubh,sgian-dubh,1,48,1/3/48/293,3,
294,Sgian Dubh,sgian-dubh,1,148,1/52/148/294,3,
295,Sgian Dubh,sgian-dubh,1,162,1/157/162/295,3,
296,Sgian Dubh,sgian-dubh,1,237,1/158/237/296,3,
297,Highland Games Kilt,highland-games-kilt,1,3,1/3/297,2,<p>Highland Games Kilt</p>
304,Halloween Kilt Costumes,halloween-kilt-costumes,1,3,1/3/304,2,"<div data-content-type=""html"" data-appearance=""default"" data-element=""main"">Halloween Kilt Costume</div>"
305,Halloween Kilt Costumes,halloween-kilt-costumes,1,52,1/52/305,2,"<div data-content-type=""html"" data-appearance=""default"" data-element=""main"">Halloween Kilt Costumes</div>"
308,Black Friday Kilts,black-friday-kilts,1,3,1/3/308,2,"<style>#html-body [data-pb-style=GK3556E]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""GK3556E""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p><span style=""font-weight: 400;"">This Black Friday, The Utility Kilt Store opens its doors to something rare: a sale on true craftsmanship. For a limited time, explore our finest collection of Utility, Hybrid, Tactical, and Tartan Kilts, all handmade to order. You’ll also find complete kilt outfits for men and women, finished with belts, buckles, and accessories designed for lasting comfort.&nbsp;</span></p></div></div></div>"
309,Black Friday Kilts,black-friday-kilts,1,52,1/52/309,2,"<style>#html-body [data-pb-style=X3OOM4V]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""X3OOM4V""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""></div></div></div>"
310,Christmas Kilts,christmas-kilts,1,3,1/3/310,2,
311,Christmas Kilts,christmas-kilts,1,52,1/52/311,2,
312,sport kilt,sport-kilt,1,52,1/52/312,2,
313,Welsh Kilt,welsh-kilt,1,52,1/52/313,2,
314,Gothic Kilt,gothic-kilt,1,3,1/3/314,2,
315,plain black kilt,plain-black-kilt,1,3,1/3/315,2,
316,Sport Kilt,sport-kilt,1,3,1/3/316,2,
317,Wedding Kilt,wedding-kilt,1,3,1/3/317,2,
318,Wedding Kilt Outfits,wedding-kilt-outfits,1,52,1/52/318,2,
319,Welsh Kilt,welsh-kilt,1,3,1/3/319,2,
320,Gothic Kilt,gothic-kilt,1,52,1/52/320,2,
321,Black Utility Kilt,black-utility-kilt,1,3,1/3/321,2,
322,scottish kilt store,scottish-kilt-store,1,1,1/322,1,
323,Tartan Scarves,tartan-scarves,1,48,1/3/48/323,3,
